gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,1.6084834273893616,1,2,2,2,2,0,2,2,0,1.4806504568134191,2.4519133051682473,True,False,False,True,True,False,False
1,0,1,0,1.6084834273893616,1,2,2,2,2,0,2,2,1,0.6742906492536329,1.6602729280322035,False,False,False,True,False,True,False
0,0,1,1,0.7943687306174818,1,2,1,1,1,1,1,1,0,-1.3897249898500175,-0.458198230581449,False,True,False,True,False,False,True
0,0,1,0,1.5677776925507676,1,2,2,2,2,2,2,2,0,0.9380997220972668,1.8459024275457707,False,False,False,True,True,False,False
0,0,1,0,-0.1825689055087738,1,2,1,1,1,1,1,1,0,-1.3067661619117676,-0.7139680811108395,False,True,True,False,False,False,True
1,1,1,0,1.5677776925507676,0,1,2,2,2,2,0,0,0,-0.6165487134655309,0.46251180092622024,False,False,False,True,True,False,False
1,0,1,1,1.4456604880349857,1,0,2,0,0,2,2,2,1,1.1488151450604207,1.916920355677838,True,False,False,True,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.17985603474166512,-0.9780529748166447,True,False,False,False,False,True,False
0,0,0,0,-0.8745663977648716,1,2,0,0,2,0,2,0,1,0.8053655973960674,-0.5743894407721895,True,False,False,False,False,True,False
1,0,1,1,-1.2002122764736234,1,0,0,2,2,0,0,0,1,-0.29135010794759253,-0.9351394538323,False,False,False,False,False,False,True
0,0,1,0,1.1607203441648277,1,2,0,0,2,2,2,2,1,1.273253386967795,1.8512556479548612,True,False,True,False,False,False,False
1,0,1,0,-1.0780950719578415,1,2,0,0,0,0,0,0,1,0.3507512202944595,-0.8167323614230428,True,False,False,False,False,True,False
0,0,1,0,0.5501343215859179,1,2,2,0,0,0,0,0,0,-0.39255987803225695,0.0704103453882833,False,False,False,False,False,True,False
0,0,0,1,0.7129572609402939,1,0,0,0,0,0,0,0,0,0.17985603474166512,0.5415814990998283,True,False,False,True,True,False,False
1,0,0,0,1.4863662228735797,1,0,0,2,2,2,2,2,1,1.29814103534927,2.1775607592023842,True,False,True,False,False,False,False
1,0,1,1,0.22448844287716607,1,2,2,0,2,2,2,2,1,0.6792681789299281,0.43776412624813194,False,False,False,True,False,False,False
0,0,0,0,-1.2002122764736234,1,2,0,0,0,0,0,0,1,0.3092718063253347,-0.9166445161074521,True,False,False,False,False,True,False
0,1,1,0,1.4456604880349857,1,2,0,2,0,0,0,2,1,0.8186390098661871,1.6797990188686382,True,False,False,False,False,False,False
1,0,0,1,-0.30468611002455576,1,0,1,1,1,1,1,1,0,-1.464387934994442,-0.8069912554327314,False,True,False,False,False,False,True
0,1,1,0,-0.5896262538947137,1,2,0,0,0,2,2,2,0,1.1554518512954808,-0.20319626002877206,True,False,False,False,False,False,False
1,0,0,0,-1.0373893371192475,1,2,0,0,0,0,0,2,1,0.6726314726948681,-0.7445297041840461,True,False,False,False,False,False,True
0,0,0,0,1.3235432835192036,0,1,2,0,2,2,2,2,0,-0.16525268948145297,0.7116120653721544,False,False,False,True,True,False,False
0,0,0,0,-0.8338606629262776,1,0,1,1,1,1,1,1,0,-1.5141632317573919,-0.9085488672100989,False,True,True,False,False,False,True
1,0,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,0,-1.3316538102932427,-0.9980397936391076,False,False,False,False,False,False,False
1,0,0,0,-0.5896262538947137,1,0,1,1,1,1,1,1,0,-1.5241182911099815,-0.855872300807537,False,True,False,False,False,True,False
0,0,1,0,1.2828375486806096,1,2,2,0,2,2,2,2,1,0.665994766459808,1.397570218284483,False,False,False,True,True,False,False
1,0,0,0,-0.2639803751859618,1,2,2,2,0,0,0,0,1,0.7207475928990529,-0.03974752212827797,True,False,False,False,True,False,False
0,0,0,1,-1.1595065416350294,1,2,0,2,0,0,2,0,0,0.8186390098661871,-0.8484787136031791,True,False,False,False,False,False,True
1,0,1,0,1.5677776925507676,1,0,2,0,0,2,0,0,0,-0.3461029343868372,0.6489091804165017,False,False,False,True,False,False,False
0,0,0,0,0.6722515261016999,1,2,2,2,0,0,0,0,1,-0.17188939571651304,0.27861551621723485,False,False,False,False,True,False,False
1,0,0,0,-1.0373893371192475,1,2,0,0,0,0,0,2,1,0.7257251225753476,-0.7367192678494722,True,False,False,False,False,True,False
0,1,0,0,0.1023712383613841,1,2,2,2,2,2,2,2,1,1.522129870782544,0.6744027956433977,True,False,True,False,False,False,False
1,1,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1781968581829002,-0.9780749142445506,True,False,False,False,False,True,False
0,0,0,0,-1.0780950719578415,1,0,0,0,0,0,2,2,0,0.8086839505135972,-0.7554774787091932,True,False,False,False,False,True,False
1,0,1,1,-0.30468611002455576,1,0,0,0,0,0,2,2,1,0.8451858348064274,-0.05297699715566028,True,False,True,False,False,True,False
0,0,0,1,-0.7931549280876836,1,0,0,0,2,2,0,0,0,-0.38094564212090193,-0.6938276862930337,False,False,False,False,False,False,True
1,1,0,0,-0.9559778674420595,1,2,2,0,0,0,0,0,0,-0.3444437578280723,-0.7921382627402973,False,False,False,False,False,True,False
0,0,1,0,1.6084834273893616,1,2,2,0,2,2,2,2,1,0.6626764133422782,1.6524624916976294,False,False,False,True,False,False,False
1,0,1,1,-0.4268033145403377,1,2,0,0,2,2,2,2,1,0.45527934349665417,-0.2788872863048398,False,False,True,False,False,False,True
1,0,0,0,0.020959768684196134,1,0,0,2,0,2,0,0,0,0.5199872292884885,0.15435059655704697,True,False,False,True,False,False,False
1,1,0,0,-0.5896262538947137,1,2,2,2,0,0,0,0,1,-0.21668716280316785,-0.5855346701484916,False,False,False,False,True,False,False
1,0,1,1,0.06166550352279012,1,2,0,0,2,0,2,2,0,0.40716322329246935,0.19941418147619003,False,False,True,False,False,False,False
0,0,0,0,-1.0780950719578415,1,2,0,2,0,0,2,0,1,0.8352307754538371,-0.7801812745314692,True,False,False,False,False,True,False
0,0,0,1,-0.3453918448631497,1,0,1,1,1,1,1,1,0,-1.456092052200617,-0.7756836918107174,False,True,True,False,False,False,False
1,0,0,0,-0.7117434584104956,1,2,0,0,0,0,2,2,1,0.9430772517735615,-0.3750258593893988,True,False,False,False,False,True,False
1,0,0,0,1.2421318138420157,1,2,0,2,0,2,2,2,0,1.342938802435925,1.9367535985049587,True,False,False,False,False,True,False
1,1,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,0,0.14667250356636527,-0.8941127236478807,True,False,False,False,False,True,False
0,1,1,0,1.3642490183577978,1,2,0,2,2,0,2,0,1,0.19644780032931503,1.0704314087765279,False,False,True,False,False,False,False
0,0,1,0,0.387311382231542,1,0,1,1,1,1,1,1,0,-1.4793205240233267,-0.6272195831700941,False,True,False,False,True,False,False
0,1,0,0,-1.1595065416350294,1,2,2,0,0,0,0,0,1,0.5083729933771337,-0.8756616647788451,True,False,False,False,False,True,False
0,0,0,0,-0.2639803751859618,1,2,0,0,2,0,2,2,1,1.1803394996769556,0.1319065618090999,True,False,False,False,False,False,False
1,0,0,0,0.26519417771576004,1,0,0,0,2,2,0,0,0,0.5631258198163787,0.4038677101331973,True,False,True,False,False,True,False
0,0,1,0,1.5270719577121736,1,0,1,1,1,1,1,1,0,-1.4959122896109767,-0.42605696869900284,False,True,False,True,True,False,False
1,0,0,0,-1.2002122764736234,1,0,0,0,0,0,2,0,0,-0.32453363912289235,-0.9390885508553992,False,False,False,False,False,False,True
1,0,0,0,0.8350744654560759,1,2,0,0,0,0,2,0,0,0.680927355488693,0.9731958642966633,True,False,False,False,False,False,False
0,0,1,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6613464805521857,-0.9695404767890752,False,False,False,False,False,True,False
0,0,1,1,1.6084834273893616,1,0,2,2,2,2,0,2,1,0.3125901594428645,1.2891894444283163,False,False,False,True,False,True,False
1,0,1,1,1.6084834273893616,0,1,2,2,2,2,2,2,1,-0.004312563281248919,1.062050547316395,False,False,False,True,True,False,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,2,1,-0.31457857977030224,-0.9845909243326644,False,False,False,False,False,True,False
1,0,0,0,0.631545791263106,1,0,0,2,2,2,2,2,0,0.46357522629047915,0.6459692970770835,False,False,False,True,True,False,False
1,0,1,1,1.2421318138420157,1,0,2,2,2,2,2,0,0,0.31756768911915967,1.0422173044892746,False,False,False,True,True,False,False
1,0,1,1,1.6084834273893616,1,2,1,1,1,1,1,1,0,-1.3548822821159523,-0.2477771775339806,False,True,False,True,True,False,False
1,0,0,0,1.0793088744876398,1,2,0,0,2,0,0,0,0,-0.3577171702981922,0.35840921551174443,False,False,False,True,True,False,False
1,0,0,0,-0.1418631706701798,0,1,2,0,0,2,0,0,0,-0.9732716736000042,-0.538277142438738,False,False,True,False,False,False,True
0,0,1,1,0.9978974048104517,1,0,2,0,2,2,0,0,1,-0.18682198474539805,0.4278255654066656,False,False,True,False,False,False,True
0,0,0,0,-0.10115743583158582,1,2,0,2,2,2,2,2,0,1.510515634871189,0.4509497224197021,True,False,True,False,True,False,False
1,0,0,0,0.22448844287716607,1,2,2,2,2,2,0,0,0,0.16658262227154547,0.15718078275693487,False,False,False,False,False,True,False
0,0,1,0,-0.7117434584104956,1,0,1,1,1,1,1,1,0,-1.4760021709057967,-0.8637704948537354,False,True,False,False,True,False,False
0,1,0,0,1.5677776925507676,1,2,0,2,0,0,2,2,1,1.152133498177951,2.0411633359101193,True,False,False,False,True,False,False
1,0,0,0,-1.0373893371192475,1,0,0,2,0,0,2,2,1,0.9729424298313315,-0.7153722044968304,True,False,False,False,False,True,False
0,0,0,0,-0.22327464034736777,1,0,1,1,1,1,1,1,1,-1.5042081724048018,-0.7626955504903022,False,True,False,True,False,False,True
0,0,1,0,0.30589991255435406,1,0,1,1,1,1,1,1,0,-1.5207999379924515,-0.6666227956894616,False,True,False,True,False,False,True
0,1,0,0,-1.2816237461508113,1,0,0,2,0,0,0,2,1,0.6991782976351079,-0.9711859338820332,True,False,False,False,False,True,False
1,0,1,0,1.3235432835192036,1,2,0,2,0,0,2,0,1,0.8933019550106117,1.5978552556393302,True,False,False,False,False,False,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,2,1,0.5365789948761385,-0.9733359978168317,True,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6912116586099555,-0.9895711744673505,False,False,False,False,False,True,False
0,0,1,0,-1.2002122764736234,1,0,1,1,1,1,1,1,1,-1.4942531130522119,-0.988847173346449,False,True,False,False,False,False,True
0,1,1,0,-0.1418631706701798,1,2,0,0,2,0,2,2,1,1.1322233794727707,0.28675504397040025,True,False,False,False,False,False,False
1,0,0,0,-0.7117434584104956,1,0,1,1,1,1,1,1,0,-1.497571466169742,-0.8752667550765353,False,True,True,False,False,False,True
0,0,1,1,1.5270719577121736,1,2,2,2,2,2,2,0,0,0.49012205123071895,1.511172575982303,False,False,False,True,False,False,False
0,1,1,0,-0.2639803751859618,1,2,0,2,2,0,0,2,1,0.9596690173612115,0.03607514071522648,True,False,False,False,False,True,False
1,0,0,0,0.1023712383613841,1,2,2,2,2,2,0,0,1,1.0559012577695812,0.4844512288323268,True,False,False,False,False,False,True
1,0,1,1,1.4456604880349857,1,0,0,0,2,2,2,2,1,0.266133215797445,1.1645076756379127,False,False,False,True,False,False,False
1,0,0,0,-1.2816237461508113,1,2,0,0,0,0,0,0,1,0.33084110158927976,-0.9760564868771888,True,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.4826388771408567,-1.0000362815785633,False,True,False,False,False,False,True
1,0,1,1,1.4863662228735797,1,2,0,0,2,0,0,0,1,0.473530285643069,1.369597447704197,True,False,False,True,True,False,False
0,0,0,0,-1.1595065416350294,1,0,1,1,1,1,1,1,0,-1.4892755833759168,-0.9723706629889629,False,True,False,False,False,False,True
1,0,0,0,-0.06045170099299184,1,0,2,2,2,2,2,0,1,0.24954145020979507,-0.06278392142968989,False,False,False,False,False,False,False
1,1,1,0,1.0386031396490458,1,2,2,2,2,0,2,2,1,1.457421984990709,1.7498516121728365,True,False,True,False,False,True,False
0,0,1,1,1.3235432835192036,1,2,2,2,2,2,2,2,0,0.8833468956580218,1.6079912713319513,False,False,False,True,False,False,False
0,0,1,1,0.7536629957788878,1,0,2,2,0,2,0,2,1,0.1599459160364854,0.5542624884295579,False,False,True,False,True,False,False
0,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.5207999379924515,-1.000540888420404,False,True,False,False,False,False,True
1,0,1,0,-0.7117434584104956,1,2,0,0,2,0,2,2,1,1.2002496183821352,-0.34896181903694423,True,False,False,False,False,True,False
0,0,1,1,0.7943687306174818,1,0,0,0,2,0,0,0,1,-0.46390447005915153,0.13660159938100683,False,False,True,False,False,False,False
1,0,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,1,-1.3200395743818876,-0.9978862176437648,False,False,False,False,False,True,False
1,0,0,1,-1.2002122764736234,1,0,1,1,1,1,1,1,0,-1.4925939364934466,-0.9833403769420161,False,True,False,False,False,False,True
0,1,0,0,-0.7931549280876836,1,0,0,2,2,0,0,0,1,-0.33614787503424737,-0.6880356773258216,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16990097538907525,-0.9781846113840811,True,False,False,False,False,True,False
0,1,0,0,-1.1188008067964355,1,0,0,0,2,0,2,0,1,0.6610172367835129,-0.8265831645528847,True,False,False,False,False,False,True
0,0,0,0,-0.30468611002455576,1,0,2,0,0,2,2,2,1,0.37232051555840456,-0.13443809297103398,False,False,False,False,True,False,False
0,0,0,0,1.4863662228735797,1,2,0,2,2,2,2,2,1,1.512174811429954,2.262444405771111,True,False,False,True,False,False,False
1,0,0,0,-1.1595065416350294,1,2,0,0,0,2,0,2,0,0.020575085100225963,-0.904841103893967,False,False,False,False,False,False,True
0,0,0,0,-1.2002122764736234,1,0,1,1,1,1,1,1,0,-1.477661347464562,-0.9812122524351239,False,True,False,False,False,False,True
1,0,0,0,-1.1188008067964355,0,1,0,0,0,0,0,0,0,-1.3482455758808924,-0.964955136356699,False,False,False,False,False,False,True
1,0,0,0,-1.1595065416350294,1,2,2,0,0,0,0,0,1,0.5033954637008385,-0.861422976067782,True,False,False,False,False,True,False
1,1,0,0,-0.6710377235719016,1,0,0,0,0,0,0,2,1,0.458597696614184,-0.4743675889482495,True,False,False,False,False,True,False
0,0,0,1,0.7129572609402939,1,0,2,0,2,2,2,0,1,0.19478862377055015,0.5172506735519562,False,False,True,False,True,False,False
1,0,1,1,-0.6710377235719016,1,0,2,2,0,0,0,0,1,-0.30130516730018236,-0.632528924723372,False,False,True,False,False,False,True
0,0,1,1,0.6722515261016999,1,2,0,0,0,0,2,2,1,1.0111034906829266,1.0156267178670733,True,False,False,False,False,False,False
1,0,0,1,-0.38609757970174374,1,0,0,2,0,2,0,0,0,-0.3577171702981922,-0.4330337067731447,False,False,False,False,False,True,False
0,0,1,0,0.590840056424512,1,2,0,0,2,0,2,2,1,1.1803394996769556,1.05649987205615,True,False,False,False,False,True,False
0,0,0,0,-0.4268033145403377,1,0,2,0,0,0,0,0,1,-0.5352490620860464,-0.5461753364849364,False,False,False,False,True,False,False
0,0,1,1,1.2828375486806096,1,2,2,2,2,2,2,2,0,1.6067478752795583,2.1603383082960907,True,False,True,False,False,True,False
1,0,1,1,-0.5082147842175256,1,0,0,0,2,0,0,0,1,-0.5087022371458064,-0.5965482629573571,False,False,False,False,False,True,False
1,0,1,1,0.7536629957788878,1,2,0,2,0,2,0,0,0,0.6394479415195682,0.8777593529050995,True,False,True,False,False,False,False
0,0,0,0,-0.7524491932490895,1,0,0,0,0,0,0,0,1,0.2014253300056102,-0.6078690077569081,True,False,False,False,True,False,False
0,0,0,0,0.7536629957788878,0,1,0,2,2,0,2,2,1,-0.28305422515376755,0.27607054258012637,False,False,True,False,True,False,False
1,0,1,0,0.30589991255435406,1,0,0,2,0,0,0,0,1,-0.49045129499939155,-0.10567550298612827,False,False,False,False,False,False,True
0,0,1,1,-1.1595065416350294,1,2,0,2,0,0,2,2,1,1.095721495179941,-0.8402075492825769,True,False,False,False,False,True,False
1,0,0,0,-1.2409180113122174,0,1,0,0,2,0,2,2,1,-0.5203164730571613,-0.969277203654202,False,False,False,False,False,True,False
0,0,1,0,0.9164859351332638,1,2,0,2,0,0,0,0,1,0.42541416543888416,0.8631257544917263,True,False,False,False,True,False,False
1,0,1,0,1.2014260790034217,1,0,0,2,2,2,0,0,1,-0.15861598324639314,0.6379394664634483,False,False,False,True,True,False,False
1,0,0,0,-1.2409180113122174,1,0,2,0,0,2,0,0,1,-0.3477621109456021,-0.9706155087564744,False,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,0,0,0,2,2,0,0,0,-0.3278519922404224,-0.9847664397559132,False,False,False,False,False,False,True
0,1,0,0,-0.8745663977648716,1,0,0,0,0,0,2,2,0,0.8219573629837174,-0.549202977535979,True,False,False,False,False,False,False
0,0,0,0,-1.1188008067964355,1,2,0,0,2,2,0,0,1,0.5913318213153833,-0.825617829725016,True,False,False,False,False,True,False
0,0,0,0,-0.7524491932490895,1,0,0,0,0,2,2,2,1,0.1566275629189556,-0.6046219724268043,False,False,False,False,False,True,False
1,0,1,0,1.5270719577121736,1,2,0,2,2,2,0,2,1,1.1206091435614158,2.0006850914233527,True,False,False,True,False,False,False
0,0,1,0,1.5677776925507676,1,2,1,1,1,1,1,1,0,-1.3250171040581826,-0.23972540749243954,False,True,False,True,False,False,False
0,1,0,0,0.6722515261016999,1,0,0,0,0,0,0,0,0,-0.7011667179625456,-0.08481110704742083,False,False,False,False,False,False,True
1,0,1,0,-0.3453918448631497,1,0,1,1,1,1,1,1,0,-1.4876164068171518,-0.7746525386991303,False,True,True,False,False,False,True
1,0,0,0,0.346605647392948,1,2,0,0,2,0,0,2,0,0.0023241429538111433,0.10200312157307678,False,False,True,False,False,False,True
0,0,0,0,-0.7931549280876836,0,1,0,2,0,0,0,0,0,-1.1873054496806883,-0.8522084163472171,False,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6563689508758908,-0.9891104464813223,False,False,False,False,False,False,True
0,1,0,0,0.8757802002946699,1,2,0,2,0,2,2,0,0,0.23792721429843983,0.6962325264099738,False,False,True,False,False,False,True
1,0,1,1,-1.0373893371192475,1,0,0,0,0,0,0,0,1,0.16658262227154547,-0.7765832083548677,True,False,False,False,False,False,False
1,0,1,1,1.6084834273893616,1,2,2,2,2,2,0,0,0,0.23792721429843983,1.1923268702228558,False,False,False,True,True,False,False
0,1,0,0,-0.1825689055087738,1,2,0,2,2,0,2,2,1,1.3678264508173998,0.3743591795994839,True,False,False,False,False,True,False
0,0,0,0,-1.1188008067964355,0,1,0,2,0,0,2,2,1,-0.46390447005915153,-0.9082636546473195,False,False,False,False,True,False,False
1,0,0,0,-0.9152721326034655,1,2,0,0,0,0,2,0,1,0.7008374741938728,-0.6429282135508665,True,False,False,False,False,False,False
1,1,1,1,1.5677776925507676,1,0,2,2,2,0,0,0,1,0.7224067694578178,1.7025063267514586,True,False,True,False,False,False,False
0,0,0,0,1.4456604880349857,0,1,2,0,2,2,0,0,0,-0.8637660207215148,0.1842320973651641,False,False,False,True,False,False,True
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-0.6430955384057709,-0.9718879955750286,False,False,False,False,False,True,False
0,1,1,0,0.8757802002946699,1,2,2,2,2,2,2,2,1,1.681410820423983,1.8129494068307994,True,False,True,False,False,False,False
1,0,1,1,-0.7117434584104956,1,2,0,0,2,2,0,0,1,-0.17520774883404305,-0.6284481911328361,False,False,False,False,False,False,False
0,0,0,0,-1.2002122764736234,0,1,0,2,0,0,0,0,0,-1.185646273121923,-0.9657010769055066,False,False,False,False,False,False,True
1,1,1,0,1.3235432835192036,1,2,2,2,0,0,2,0,1,0.9215079565096169,1.6099438804155946,True,False,False,True,True,False,False
0,0,1,1,-0.7117434584104956,1,0,1,1,1,1,1,1,0,-1.4793205240233267,-0.8615107337794063,False,True,True,False,True,False,False
0,0,0,0,-0.10115743583158582,1,0,0,0,0,2,2,2,1,0.9779199595076267,0.14864634530145926,True,False,True,False,False,False,False
0,0,0,0,1.5270719577121736,1,2,1,1,1,1,1,1,0,-1.290174396324118,-0.19435467058261105,False,True,True,False,True,False,False
0,0,0,0,-0.5082147842175256,1,0,1,1,1,1,1,1,0,-1.5008898192872717,-0.830356746152735,False,True,False,True,False,False,True
0,0,0,0,-1.1595065416350294,0,1,0,0,0,0,0,0,1,-1.3432680462045974,-0.9709226607471599,False,False,False,False,False,True,False
0,0,0,0,1.2421318138420157,1,2,2,2,2,2,0,2,1,0.5100321699358986,1.1829806739348545,False,False,False,True,True,False,False
1,0,0,0,-1.0780950719578415,1,0,0,2,0,0,2,0,1,0.6610172367835129,-0.7792159397036006,True,False,False,False,False,True,False
0,1,1,1,-0.1825689055087738,0,1,0,2,0,0,0,2,1,-0.8571293144864547,-0.5277462170438069,False,False,True,False,False,True,False
0,0,1,0,-0.5082147842175256,1,0,1,1,1,1,1,1,1,-1.4909347599346818,-0.8261882548505748,False,True,True,False,False,False,True
1,0,0,0,-1.2002122764736234,1,0,2,0,0,2,2,0,1,-0.017585975751368575,-0.9230727684839414,False,False,False,False,True,False,False
1,0,0,0,-0.8338606629262776,1,0,0,0,0,2,0,0,0,-0.4871329418818615,-0.7483910434955208,False,False,False,False,False,False,False
1,0,0,0,-1.1188008067964355,0,1,2,0,2,2,0,0,0,-0.8272641364286849,-0.9108744465681463,False,False,False,False,False,False,True
